Training tokens: 100,000,000
Total steps: 12,207
Start step: 0
Train token file: /root/autodl-tmp/data/openwebtext/openwebtext_train_tokens.npy
Batch size: 32 (micro=8, accum=4)
Optimizer: muon, AMP=True (torch.float16), activation_ckpt=True, label_smoothing=0.05
Valid token file: /root/autodl-tmp/data/openwebtext/openwebtext_valid_tokens.npy
Metrics JSON file: /root/autodl-tmp/data/openwebtext/metrics/muon_baseline_metrics.json
step=880/12207 loss=7.2537, aux_loss=0.0000, val_loss=6.9404 lr=2.161e-04 tok/s=17086.4 max_mem=2.39GB
step=900/12207 loss=7.0831, aux_loss=0.0000, val_loss=6.9064 lr=2.211e-04 tok/s=17112.1 max_mem=2.39GB
step=920/12207 loss=7.3408, aux_loss=0.0000, val_loss=6.8674 lr=2.260e-04 tok/s=17110.0 max_mem=2.39GB
step=940/12207 loss=7.1096, aux_loss=0.0000, val_loss=6.8888 lr=2.309e-04 tok/s=16788.2 max_mem=2.39GB
step=960/12207 loss=7.0829, aux_loss=0.0000, val_loss=6.9272 lr=2.358e-04 tok/s=17030.6 max_mem=2.39GB
step=980/12207 loss=7.2034, aux_loss=0.0000, val_loss=6.8567 lr=2.407e-04 tok/s=17204.3 max_mem=2.39GB
step=1000/12207 loss=7.2129, aux_loss=0.0000, val_loss=7.0548 lr=2.457e-04 tok/s=17047.8 max_mem=2.39GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/muon_baseline/checkpoint_step_1000.pt
step=1020/12207 loss=7.1891, aux_loss=0.0000, val_loss=6.8422 lr=2.506e-04 tok/s=17156.0 max_mem=2.39GB
step=1040/12207 loss=7.0453, aux_loss=0.0000, val_loss=6.8248 lr=2.555e-04 tok/s=17191.1 max_mem=2.39GB
step=1060/12207 loss=7.2088, aux_loss=0.0000, val_loss=6.7978 lr=2.604e-04 tok/s=16962.8 max_mem=2.39GB
step=1080/12207 loss=6.8405, aux_loss=0.0000, val_loss=6.7786 lr=2.653e-04 tok/s=16818.0 max_mem=2.39GB
step=1100/12207 loss=6.9443, aux_loss=0.0000, val_loss=6.7928 lr=2.702e-04 tok/s=17195.7 max_mem=2.39GB
step=1120/12207 loss=7.0157, aux_loss=0.0000, val_loss=6.7082 lr=2.752e-04 tok/s=17140.2 max_mem=2.39GB
